Unique Student Key,Sport,Season,Term,Unique Section Key by Term,Subject,Course Number,Credits,Grade,Grade Points,Living,Graduated,Home State
141027308,Y,WI,200640,79790,140,YAY,4,B,3,YY,Y,OH
141027308,Q,IN,200640,79790,140,YAY,4,B,3,YY,Y,OH
141027572,Y,WI,200640,81466,090,CYY,4,B,3,YY,Y,NY
141028708,Y,WI,200640,83684,029,CLY,3,B,3,YY,Y,NJ
141028770,E,IN,200640,78966,048,YMP,3,B,3,YY,Y,PA
141028770,E,IN,200640,78986,048,YAL,3,B,3,YY,Y,PA
141028770,E,IN,200640,84118,053,CYY,3,B,3,YY,Y,PA
141028830,D,IN,200640,79110,056,CCM,3,B,3,YY,N,IN
141028830,L,WI,200640,79110,056,CCM,3,B,3,YY,N,IN
141029736,C,OU,200640,78896,046,CDY,4,B,3,YY,Y,NY
141029736,C,OU,200640,78882,046,CHH,4,B,3,YY,Y,NY
141030366,N,WI,200640,79754,129,YLH,4,B,3,YY,Y,PA
141030366,N,WI,200640,84118,053,CYY,3,B,3,YY,Y,PA
141030366,N,WI,200640,79304,102,CYM,4,B,3,YY,Y,PA
141030366,N,WI,200640,79750,129,YYC,4,B,3,YY,Y,PA
141031340,Q,IN,200640,78662,003,YCD,3,B,3,YY,Y,PA
141031340,Y,WI,200640,78662,003,YCD,3,B,3,YY,Y,PA
141033280,X,OU,200640,78664,003,YLY,3,B,3,YY,Y,RI
141034472,E,IN,200640,78966,048,YMP,3,B,3,XX,Y,PA
141035636,P,OU,200640,85124,029,CML,4,B,3,YY,Y,NJ
141035636,P,OU,200640,85174,029,CME,1,B,3,YY,Y,NJ
141036786,G,OU,200640,85124,029,CML,4,B,3,YY,Y,NJ
141036786,G,OU,200640,83712,057,CCY,3,B,3,YY,Y,NJ
141037352,H,IN,200640,80982,145,CCY,4,B,3,YY,Y,NH
141037708,R,IN,200640,85396,056,CPC,4,B,3,YY,Y,TX
141037988,E,IN,200640,78990,048,YAL,3,B,3,YY,Y,PA
141037988,E,IN,200640,78990,048,YAL,3,B,3,YY,Y,PA
141038310,E,IN,200640,81412,096,CCY,3,B,3,YY,Y,NJ
141038310,E,IN,200640,81412,096,CCY,3,B,3,YY,Y,NJ
141038330,E,IN,200640,80356,012,CHL,3,B,3,YY,Y,KY
141038330,E,IN,200640,80356,012,CHL,3,B,3,YY,Y,KY
141041440,J,WI,200640,85466,120,CCH,4,B,3,YY,Y,PA
141042010,V,OU,200640,83776,022,CCY,3,B,3,YY,Y,NJ
141042370,H,IN,200640,79782,140,CCY,4,B,3,YY,Y,NY
141042984,C,OU,200640,85164,029,CML,4,B,3,YY,Y,CT
141043232,G,OU,200640,85916,131,YMY,4,B,3,YY,Y,NJ
141043614,N,WI,200640,78932,048,CCY,4,B,3,YY,Y,MD
141043614,N,WI,200640,79750,129,YYC,4,B,3,YY,Y,MD
141049910,B,WI,200640,79588,120,CCY,4,B,3,YY,Y,AR
141050162,P,OU,200640,80228,015,CCX,3,B,3,YY,Y,NJ
141051958,W,WI,200640,85190,022,YML,1,B,3,YY,Y,PA
141052058,L,WI,200640,79038,056,CCY,3,B,3,YY,Y,NJ
141052058,L,WI,200640,85170,029,CML,4,B,3,YY,Y,NJ
141053350,K,OU,200640,83450,117,YEA,3,B,3,YY,Y,PA
141053542,A,OU,200640,80994,145,CCY,4,B,3,YY,N,PA
141053902,T,OU,200640,78988,048,YAL,3,B,3,YY,Y,NY
141053902,T,OU,200640,78978,048,YMP,3,B,3,YY,Y,NY
141062550,P,OU,200640,81756,025,CYM,2,B,3,YY,Y,NY
141062550,P,OU,200640,82384,025,CYY,1,B,3,YY,Y,NY
141063258,C,OU,200640,79698,121,CMY,4,B,3,YY,Y,OH
141063258,C,OU,200640,85244,106,YPL,3,*B,3,YY,Y,OH
141063258,C,OU,200640,79364,102,CMH,4,B,3,YY,Y,OH
141066022,T,OU,200640,79738,124,CCY,4,B,3,YY,Y,PA
141070634,G,OU,200640,81584,140,CCY,4,B,3,YY,Y,NY
141073324,V,OU,200640,82674,019,YYE,1,B,3,YY,Y,CA
141076154,P,OU,200640,84356,078,YYC,4,B,3,YY,Y,PA
141077264,E,IN,200640,78988,048,YAL,3,B,3,YY,Y,PA
141079370,L,WI,200640,85126,029,CML,4,B,3,YY,Y,NY
141079564,E,IN,200640,85202,145,YCH,4,B,3,YY,N,GA
141083836,Y,WI,200640,79340,102,CMY,4,B,3,YY,Y,PA
141083836,Q,IN,200640,79340,102,CMY,4,B,3,YY,Y,PA
141083836,Y,WI,200640,81276,121,CPC,4,B,3,YY,Y,PA
141083836,Y,WI,200640,79664,121,CYM,1,B,3,YY,Y,PA
141083836,Q,IN,200640,79664,121,CYM,1,B,3,YY,Y,PA
141083836,Q,IN,200640,81276,121,CPC,4,B,3,YY,Y,PA
141088462,R,IN,200640,85468,068,CCE,3,B,3,YY,Y,NY
141097664,K,OU,200640,79392,102,CMH,4,B,3,YY,Y,FL
141098828,P,OU,200640,85258,053,CCA,1,B,3,YY,Y,PA
141098828,P,OU,200640,79062,056,CCY,3,B,3,YY,Y,PA
141102470,T,OU,200640,86608,029,CML,4,B,3,YY,Y,NY
141102470,T,OU,200640,79314,102,CMY,4,B,3,YY,Y,NY
141103084,D,IN,200640,79660,121,CYM,1,B,3,YY,Y,NJ
141103084,D,IN,200640,83778,022,CCY,3,B,3,YY,Y,NJ
141103084,L,WI,200640,83778,022,CCY,3,B,3,YY,Y,NJ
141103084,L,WI,200640,79660,121,CYM,1,B,3,YY,Y,NJ
141103210,A,OU,200640,79738,124,CCY,4,B,3,YY,Y,PA
141103210,A,OU,200640,79844,157,CXL,4,B,3,YY,Y,PA
141107948,L,WI,200640,79078,056,CCY,3,B,3,YY,Y,NC
141109960,U,IN,200640,80996,145,CCY,4,B,3,YY,Y,NJ
141109960,U,IN,200640,79744,129,CCY,4,B,3,YY,Y,NJ
141113620,A,OU,200640,78836,029,CXL,4,B,3,YY,Y,NJ
141116588,P,OU,200640,85468,068,CCE,3,B,3,YY,Y,CT
141116588,P,OU,200640,79354,102,CMM,4,B,3,YY,Y,CT
141123706,J,WI,200640,79744,129,CCY,4,B,3,YY,Y,PA
141123764,R,IN,200640,79074,056,CCY,3,B,3,YY,Y,NY
141123796,Y,WI,200640,85130,029,CML,4,B,3,YY,Y,CO
141126342,H,IN,200640,85496,022,CCY,3,B,3,YY,Y,NJ
141126342,H,IN,200640,79844,157,CXL,4,B,3,YY,Y,NJ
141126342,H,IN,200640,79056,056,CCY,3,B,3,YY,Y,NJ
141126818,H,IN,200640,79102,056,CCY,3,B,3,YY,Y,NY
141131460,W,WI,200640,79744,129,CCY,4,B,3,YY,Y,NJ
141131460,W,WI,200640,79810,149,CYY,4,B,3,YY,Y,NJ
141131678,A,OU,200640,81490,056,CCY,3,B,3,YY,Y,PA
141131678,A,OU,200640,79404,102,CXL,2,B,3,YY,Y,PA
141131678,A,OU,200640,79810,149,CYY,4,B,3,YY,Y,PA
141134030,A,OU,200640,81244,048,CCY,4,B,3,YY,Y,PA
141134030,A,OU,200640,84442,129,YYX,4,B,3,YY,Y,PA
141134332,T,OU,200640,79740,124,CCY,4,B,3,YY,Y,NY
141134962,J,WI,200640,79092,056,CCY,3,B,3,YY,Y,MA
141134990,Y,WI,200640,80962,121,CYY,4,B,3,YY,Y,ME
141134990,Y,WI,200640,79368,102,CMH,4,B,3,YY,Y,ME
141135178,L,WI,200640,85128,029,CML,4,B,3,YY,Y,NY
141135178,L,WI,200640,79068,056,CCY,3,B,3,YY,Y,NY
141137046,P,OU,200640,85110,029,CML,4,B,3,YY,Y,PA
141137928,M,WI,200640,81798,102,CLY,4,B,3,YY,Y,OH
141140582,P,OU,200640,83766,022,CCY,3,B,3,YY,Y,PA
141140740,B,WI,200640,84586,059,YCY,3,B,3,YY,Y,QC
141140740,B,WI,200640,85200,001,YCH,4,B,3,YY,Y,QC
141142120,F,OU,200640,79332,102,CMY,4,B,3,YY,Y,NH
141142148,W,WI,200640,80988,145,CCY,4,B,3,YY,Y,NJ
141142148,W,WI,200640,79092,056,CCY,3,B,3,YY,Y,NJ
141142702,Q,IN,200640,81804,102,CLY,4,B,3,YY,Y,NJ
141142702,Y,WI,200640,81804,102,CLY,4,B,3,YY,Y,NJ
141147124,P,OU,200640,79066,056,CCY,3,B,3,YY,Y,CT
141148554,W,WI,200640,84404,120,CPC,4,B,3,YY,Y,PA
141148628,M,WI,200640,85170,029,CML,4,B,3,YY,N,TN
141148722,H,IN,200640,86602,056,CCM,3,B,3,YY,Y,MD
141148722,H,IN,200640,83780,022,CCY,3,B,3,YY,Y,MD
141150754,C,OU,200640,79668,121,CYM,1,B,3,YY,Y,FL
141150754,C,OU,200640,79074,056,CCY,3,B,3,YY,Y,FL
141152640,U,IN,200640,79322,102,CMY,4,B,3,YY,Y,TX
141154948,P,OU,200640,85396,056,CPC,4,B,3,YY,Y,NJ
141158944,P,OU,200640,79402,102,CXL,2,B,3,YY,Y,PA
141162384,Y,WI,200640,80988,145,CCY,4,B,3,YY,Y,NJ
141164162,G,OU,200640,79080,056,CCY,3,B,3,YY,Y,PA
141164162,G,OU,200640,79142,057,CCY,3,B,3,YY,Y,PA
141164200,M,WI,200640,85494,022,CCY,3,B,3,YY,N,PA
141164768,P,OU,200640,79642,121,CYY,4,B,3,YY,Y,
141165524,E,IN,200640,82024,057,CCL,3,B,3,YY,Y,MD
141165624,E,IN,200640,85130,029,CML,4,B,3,YY,Y,GA
141165624,E,IN,200640,79060,056,CCY,3,B,3,YY,Y,GA
141165668,E,IN,200640,81314,087,CCY,3,B,3,YY,Y,NJ
141165768,W,WI,200640,82344,090,YMM,4,B,3,YY,Y,MD
141165768,W,WI,200640,85356,034,CLM,3,B,3,YY,Y,MD
141165834,E,IN,200640,79646,121,CYM,1,B,3,YY,Y,NJ
141166242,E,IN,200640,80988,145,CCY,4,B,3,YY,Y,PA
141166242,E,IN,200640,84356,078,YYC,4,B,3,YY,Y,PA
141166400,W,WI,200640,80962,121,CYY,4,B,3,YY,Y,PA
141166400,W,WI,200640,79328,102,CMY,4,B,3,YY,Y,PA
141170546,T,OU,200640,80990,145,CCY,4,B,3,YY,Y,MD
141170710,U,IN,200640,85110,029,CML,4,B,3,YY,Y,MI
141170728,E,IN,200640,79104,056,CCY,3,B,3,YY,N,NJ
141171002,T,OU,200640,78836,029,CXL,4,B,3,YY,Y,NJ
141171078,L,WI,200640,79664,121,CYM,1,B,3,YY,Y,PA
141176888,Y,WI,200640,79046,056,CCY,3,B,3,YY,Y,CT
141176888,Y,WI,200640,83768,022,CCY,3,B,3,YY,Y,CT
141178866,N,WI,200640,80988,145,CCY,4,B,3,YY,Y,TN
141179036,P,OU,200640,79654,121,CYM,1,B,3,YY,Y,MN
141179036,P,OU,200640,79626,121,CYY,4,B,3,YY,Y,MN
141182210,U,IN,200640,79376,102,CMH,4,B,3,YY,Y,MD
141182774,R,IN,200640,79754,129,YLH,4,B,3,YY,Y,PA
141184374,P,OU,200640,78836,029,CXL,4,B,3,YY,Y,DE
141186384,Y,WI,200640,79122,056,CEC,4,B,3,YY,Y,CT
141186678,J,WI,200640,79376,102,CMH,4,B,3,YY,Y,NJ
141188836,Z,IN,200640,84640,022,CCY,3,B,3,YY,Y,CA
141189192,M,WI,200640,79096,056,CCY,3,B,3,YY,Y,CA
141190106,L,WI,200640,79082,056,CCY,3,B,3,YY,Y,NY
141190106,L,WI,200640,79744,129,CCY,4,B,3,YY,Y,NY
141190106,L,WI,200640,80980,145,CCY,4,B,3,YY,Y,NY
141190284,P,OU,200640,79358,102,CMM,4,B,3,YY,Y,OH
141190284,P,OU,200640,79106,056,CCY,3,B,3,YY,Y,OH
141190976,M,WI,200640,86610,029,CML,4,B,3,YY,Y,NJ
141190976,M,WI,200640,79088,056,CCY,3,B,3,YY,Y,NJ
141191004,D,IN,200640,79312,102,CMY,4,B,3,YY,N,PA
141191004,L,WI,200640,79312,102,CMY,4,B,3,YY,N,PA
141192504,T,OU,200640,79650,121,CYM,1,B,3,YY,Y,NJ
141192504,T,OU,200640,79328,102,CMY,4,B,3,YY,Y,NJ
141192604,F,OU,200640,79056,056,CCY,3,B,3,YY,Y,PA
141192752,G,OU,200640,85498,022,CCY,3,B,3,YY,Y,NY
141193836,G,OU,200640,80200,087,CXA,4,B,3,YY,N,NH
141193836,G,OU,200640,81214,102,CXL,2,B,3,YY,N,NH
141194714,A,OU,200640,79404,102,CXL,2,B,3,YY,N,PA
141194714,A,OU,200640,85566,078,CAY,4,B,3,YY,N,PA
141196572,E,IN,200640,80982,145,CCY,4,B,3,YY,Y,PA
141196572,E,IN,200640,83764,022,CCY,3,B,3,YY,Y,PA
141196572,E,IN,200640,85216,001,YPL,4,B,3,YY,Y,PA
141196628,E,IN,200640,79330,102,CMY,4,B,3,YY,Y,PA
141196628,E,IN,200640,83712,057,CCY,3,B,3,YY,Y,PA
141196680,L,WI,200640,85270,053,CMM,1,B,3,YY,Y,PA
141196680,D,IN,200640,85270,053,CMM,1,B,3,YY,Y,PA
141196864,V,OU,200640,79300,102,CCC,2,$B,3,YY,Y,CA
141196864,V,OU,200640,79744,129,CCY,4,B,3,YY,Y,CA
141197290,A,OU,200640,79332,102,CMY,4,B,3,YY,Y,NJ
141197702,L,WI,200640,79102,056,CCY,3,B,3,YY,N,NJ
141197702,D,IN,200640,79102,056,CCY,3,B,3,YY,N,NJ
141198390,W,WI,200640,82102,124,CCY,4,B,3,YY,Y,CA
141201822,Y,WI,200640,84444,140,CCM,4,B,3,YY,Y,PA
141201822,Q,IN,200640,84444,140,CCM,4,B,3,YY,Y,PA
141201822,Y,WI,200640,79084,056,CCY,3,B,3,YY,Y,PA
141201822,Q,IN,200640,79084,056,CCY,3,B,3,YY,Y,PA
141202338,L,WI,200640,85568,011,CPC,3,B,3,YY,Y,PA
141202338,L,WI,200640,84922,012,CCY,3,B,3,YY,Y,PA
141203080,Z,IN,200640,80890,102,CYM,4,B,3,YY,Y,TX
141204612,A,OU,200640,80980,145,CCY,4,B,3,YY,Y,PA
141206042,C,OU,200640,83778,022,CCY,3,B,3,YY,Y,NJ
141206042,C,OU,200640,79408,102,CXL,2,B,3,YY,Y,NJ
141206042,C,OU,200640,79092,056,CCY,3,B,3,YY,Y,NJ
141206502,S,OU,200640,84710,120,CPC,4,B,3,YY,Y,MD
141206502,S,OU,200640,79744,129,CCY,4,B,3,YY,Y,MD
141208550,C,OU,200640,79052,056,CCY,3,B,3,YY,Y,NY
141208550,C,OU,200640,85128,029,CML,4,B,3,YY,Y,NY
141209152,H,IN,200640,85170,029,CML,4,B,3,YY,Y,
141209642,Y,WI,200640,79634,121,CYY,4,B,3,YY,Y,NY
141213126,P,OU,200640,86594,056,CYY,3,B,3,YY,Y,IL
141213126,P,OU,200640,79360,102,CMM,4,B,3,YY,Y,IL
141213126,P,OU,200640,86608,029,CML,4,B,3,YY,Y,IL
141213660,M,WI,200640,83758,022,CCY,3,B,3,YY,Y,NJ
141213660,M,WI,200640,79064,056,CCY,3,B,3,YY,Y,NJ
141213946,U,IN,200640,79740,124,CCY,4,B,3,YY,Y,VA
141213946,U,IN,200640,81314,087,CCY,3,B,3,YY,Y,VA
141215370,G,OU,200640,85502,022,CCY,3,B,3,YY,Y,NY
141215370,G,OU,200640,79046,056,CCY,3,B,3,YY,Y,NY
141215538,P,OU,200640,79354,102,CMM,4,B,3,YY,Y,DE
141215670,N,WI,200640,84670,053,CPC,3,B,3,YY,Y,PA
141215670,N,WI,200640,80992,145,CCY,4,B,3,YY,Y,PA
141217804,G,OU,200640,79044,056,CCY,3,B,3,YY,Y,NJ
141217804,G,OU,200640,85498,022,CCY,3,B,3,YY,Y,NJ
141221308,E,IN,200640,79052,056,CCY,3,B,3,YY,Y,PA
141221936,W,WI,200640,81492,120,CCY,4,B,3,YY,Y,NJ
141221936,W,WI,200640,81492,120,CCY,4,B,3,YY,Y,NJ
141222630,H,IN,200640,79046,056,CCY,3,B,3,YY,N,NJ
141222630,H,IN,200640,81646,043,CYL,4,B,3,YY,N,NJ
141222630,H,IN,200640,83762,022,CCY,3,B,3,YY,N,NJ
141222642,H,IN,200640,81214,102,CXL,2,B,3,YY,Y,PA
141223654,Y,WI,200640,80020,056,CCY,3,B,3,YY,Y,NJ
141223806,V,OU,200640,80992,145,CCY,4,B,3,YY,Y,CA
141223806,V,OU,200640,81804,102,CLY,4,B,3,YY,Y,CA
141223806,V,OU,200640,79060,056,CCY,3,B,3,YY,Y,CA
141224492,A,OU,200640,80020,056,CCY,3,B,3,YY,Y,CT
141226482,P,OU,200640,79392,102,CMH,4,B,3,YY,N,DE
141226658,Q,IN,200640,86634,102,CMM,4,B,3,YY,Y,NY
141226658,Y,WI,200640,86634,102,CMM,4,B,3,YY,Y,NY
141226658,Y,WI,200640,79090,056,CCY,3,B,3,YY,Y,NY
141226658,Q,IN,200640,79090,056,CCY,3,B,3,YY,Y,NY
141226886,G,OU,200640,85696,086,CCY,3,B,3,YY,Y,OH
141227266,E,IN,200640,79090,056,CCY,3,B,3,YY,N,CA
141230100,B,WI,200640,85566,078,CAY,4,B,3,YY,Y,PA
141230100,B,WI,200640,79844,157,CXL,4,B,3,YY,Y,PA
141230134,M,WI,200640,83758,022,CCY,3,B,3,YY,Y,FL
141230474,L,WI,200640,79080,056,CCY,3,B,3,YY,Y,MD
141230474,L,WI,200640,85778,124,YCC,4,B,3,YY,Y,MD
141231914,A,OU,200640,81488,056,CCY,3,B,3,YY,N,NJ
141234156,E,IN,200640,85696,086,CCY,3,B,3,YY,Y,NJ
141236762,P,OU,200640,84300,060,CCY,4,B,3,YY,Y,
141236802,P,OU,200640,83714,057,CCY,3,B,3,YY,Y,MA
141236802,P,OU,200640,86608,029,CML,4,B,3,YY,Y,MA
141237256,C,OU,200640,84532,131,CPC,4,B,3,YY,N,MD
141237256,C,OU,200640,79746,129,YCX,4,B,3,YY,N,MD
141238606,P,OU,200640,80854,056,CCH,3,B,3,YY,Y,CT
141239684,P,OU,200640,79332,102,CMY,4,B,3,YY,Y,IA
141239684,P,OU,200640,85172,029,CML,4,B,3,YY,Y,IA
141241044,D,IN,200640,79744,129,CCY,4,B,3,YY,Y,OH
141241044,L,WI,200640,79744,129,CCY,4,B,3,YY,Y,OH
141241044,L,WI,200640,79402,102,CXL,2,B,3,YY,Y,OH
141241044,D,IN,200640,79402,102,CXL,2,B,3,YY,Y,OH
141241044,L,WI,200640,83756,022,CCY,3,B,3,YY,Y,OH
141241044,D,IN,200640,83756,022,CCY,3,B,3,YY,Y,OH
141241448,U,IN,200640,82086,009,CCY,4,B,3,YY,Y,CA
141241448,U,IN,200640,79022,053,CHY,3,B,3,YY,Y,CA
141241588,P,OU,200640,83468,102,CHY,4,B,3,YY,Y,NY
141248604,E,IN,200640,79668,121,CYM,1,B,3,YY,Y,PA
141248754,E,IN,200640,80018,056,CCY,3,B,3,YY,Y,PA
141248754,E,IN,200640,83758,022,CCY,3,B,3,YY,Y,PA
141255328,E,IN,200640,80228,015,CCX,3,B,3,YY,N,PA
141255656,E,IN,200640,80144,121,CCX,3,B,3,YY,Y,OH
141257796,E,IN,200640,81314,087,CCY,3,B,3,YY,Y,NJ
141257796,E,IN,200640,85694,086,CCY,3,B,3,YY,Y,NJ
141257796,E,IN,200640,79068,056,CCY,3,B,3,YY,Y,NJ
141257798,E,IN,200640,85566,078,CAY,4,B,3,YY,Y,PA
141257798,E,IN,200640,85216,001,YPL,4,B,3,YY,Y,PA
34470,A,OU,200640,79740,124,CCY,4,B+,3.3,XX,Y,PA
50100,H,IN,200640,86602,056,CCM,3,B+,3.3,YY,Y,NJ
50100,H,IN,200640,79344,102,CMY,4,B+,3.3,YY,Y,NJ
140431116,H,IN,200640,85578,160,YMA,4,B+,3.3,XX,Y,MA
140431116,H,IN,200640,80916,124,HLY,4,B+,3.3,XX,Y,MA
140480512,Y,WI,200640,81002,085,MYL,3,B+,3.3,XX,Y,DE
140480512,Q,IN,200640,81002,085,MYL,3,B+,3.3,XX,Y,DE
140486686,M,WI,200640,83128,067,AXH,3,B+,3.3,XX,Y,PA
140496086,M,WI,200640,86738,046,HPM,2,B+,3.3,XX,Y,NJ
140503576,T,OU,200640,85940,131,YEP,4,B+,3.3,XX,Y,NJ
140512028,C,OU,200640,82328,053,MPH,1,B+,3.3,XX,Y,NH
140515804,M,WI,200640,79164,063,HMH,3,B+,3.3,XX,Y,CT
140519878,D,IN,200640,79272,097,MCM,3,B+,3.3,XX,Y,NJ
140519878,D,IN,200640,81534,003,HMC,3,B+,3.3,XX,Y,NJ
140519878,L,WI,200640,81534,003,HMC,3,B+,3.3,XX,Y,NJ
140519878,L,WI,200640,79272,097,MCM,3,B+,3.3,XX,Y,NJ
140526474,M,WI,200640,84428,120,YHL,4,B+,3.3,XX,Y,PA
140527444,G,OU,200640,82962,048,HHP,3,B+,3.3,XX,Y,NJ
140527444,G,OU,200640,82966,048,HLH,3,B+,3.3,XX,Y,NJ
140527444,G,OU,200640,81626,048,YAE,3,B+,3.3,XX,Y,NJ
140559936,N,WI,200640,85338,017,HLX,3,B+,3.3,XX,Y,NY
140563434,B,WI,200640,79162,063,HMH,3,B+,3.3,XX,Y,NJ
140574962,L,WI,200640,79552,111,HYH,3,B+,3.3,XX,Y,OR
140574962,D,IN,200640,79552,111,HYH,3,B+,3.3,XX,Y,OR
140577248,A,OU,200640,79514,109,MDC,4,B+,3.3,XX,Y,NJ
140578656,A,OU,200640,84476,124,HMA,4,B+,3.3,XX,Y,PA
140579018,E,IN,200640,85032,043,HYD,3,B+,3.3,YY,Y,PA
140583912,C,OU,200640,78914,046,HYP,3,B+,3.3,XX,Y,MA
140583912,C,OU,200640,82510,046,HHE,3,B+,3.3,XX,Y,MA
140584500,Q,IN,200640,79588,120,CCY,4,B+,3.3,XX,Y,NJ
140584500,Y,WI,200640,79588,120,CCY,4,B+,3.3,XX,Y,NJ
140584500,Y,WI,200640,83680,029,CHY,3,B+,3.3,XX,Y,NJ
140584500,Q,IN,200640,83680,029,CHY,3,B+,3.3,XX,Y,NJ
140589062,L,WI,200640,79586,117,YMD,3,B+,3.3,XX,Y,NJ
140589062,L,WI,200640,85506,048,YLP,3,B+,3.3,XX,Y,NJ
140589062,L,WI,200640,80066,063,HHA,3,B+,3.3,XX,Y,NJ
140592330,E,IN,200640,83450,117,YEA,3,B+,3.3,YY,Y,NJ
140593230,A,OU,200640,78986,048,YAL,3,B+,3.3,XX,Y,NJ
140596340,K,OU,200640,85640,078,HAY,4,B+,3.3,XX,Y,CT
140600680,S,OU,200640,78732,019,HYX,3,B+,3.3,XX,Y,CT
140604412,E,IN,200640,79552,111,HYH,3,B+,3.3,XX,Y,DE
140605878,V,OU,200640,85378,035,YAC,4,B+,3.3,XX,Y,NY
140607206,L,WI,200640,79206,085,HYE,3,B+,3.3,XX,Y,NJ
140627946,M,WI,200640,84940,044,YDM,3,B+,3.3,XX,Y,PA
140631296,G,OU,200640,84920,009,YXA,3,B+,3.3,XX,Y,PA
140631296,G,OU,200640,81142,111,MYY,3,B+,3.3,XX,Y,PA
140632016,H,IN,200640,79508,109,MDC,4,B+,3.3,XX,Y,NC
140633104,L,WI,200640,79588,120,CCY,4,B+,3.3,XX,Y,NJ
140633104,D,IN,200640,79588,120,CCY,4,B+,3.3,XX,Y,NJ
140633804,U,IN,200640,81578,063,HHC,3,B+,3.3,XX,Y,TX
140634596,Q,IN,200640,85316,053,MLC,4,B+,3.3,XX,Y,PA
140634596,Y,WI,200640,85316,053,MLC,4,B+,3.3,XX,Y,PA
140639550,P,OU,200640,84488,129,HPL,4,B+,3.3,XX,Y,NJ
140643448,G,OU,200640,85794,120,YHH,4,B+,3.3,XX,Y,ME
140650536,R,IN,200640,85286,053,CMX,3,B+,3.3,XX,Y,PA
140650536,V,OU,200640,85286,053,CMX,3,B+,3.3,XX,Y,PA
140652070,W,WI,200640,78698,003,HMC,3,B+,3.3,XX,Y,MD
140652070,W,WI,200640,80982,145,CCY,4,B+,3.3,XX,Y,MD
140655368,Y,WI,200640,84990,036,MMC,4,B+,3.3,XX,Y,NJ
140662282,G,OU,200640,81578,063,HHC,3,B+,3.3,XX,Y,CA
140662322,V,OU,200640,86244,145,YPX,4,B+,3.3,XX,Y,IN
140662462,E,IN,200640,81620,111,HDX,3,B+,3.3,XX,Y,CT
140662796,E,IN,200640,85330,053,HDC,4,B+,3.3,XX,Y,FL
140664042,W,WI,200640,81534,003,HMC,3,B+,3.3,XX,Y,NJ
140664226,E,IN,200640,85200,001,YCH,4,B+,3.3,YY,Y,VA
140665442,E,IN,200640,79588,120,CCY,4,B+,3.3,XX,Y,GA
140665988,E,IN,200640,84488,129,HPL,4,B+,3.3,XX,Y,TX
140665988,E,IN,200640,85216,001,YPL,4,B+,3.3,XX,Y,TX
140666196,S,OU,200640,82966,048,HLH,3,B+,3.3,XX,Y,MA
140668578,J,WI,200640,85292,131,CXX,4,B+,3.3,XX,Y,PA
140668578,J,WI,200640,85216,001,YPL,4,B+,3.3,XX,Y,PA
140669608,E,IN,200640,85202,145,YCH,4,B+,3.3,YY,Y,OH
140669720,V,OU,200640,79526,109,HCY,3,B+,3.3,XX,Y,CA
140670518,H,IN,200640,81534,003,HMC,3,B+,3.3,XX,Y,PA
140670518,H,IN,200640,79512,109,MDC,4,B+,3.3,XX,Y,PA
140674424,J,WI,200640,83810,063,MML,3,B+,3.3,YY,Y,PA
140674492,U,IN,200640,86384,056,HEA,4,B+,3.3,XX,Y,PA
140674500,U,IN,200640,78730,019,YXX,3,B+,3.3,XX,Y,PA
140674722,A,OU,200640,79588,120,CCY,4,B+,3.3,XX,Y,PA
140674722,A,OU,200640,79464,105,MYM,2,B+,3.3,XX,Y,PA
140679178,L,WI,200640,78736,019,HML,2,B+,3.3,XX,Y,NY
140679178,L,WI,200640,78734,019,HMA,3,B+,3.3,XX,Y,NY
140679178,D,IN,200640,78736,019,HML,2,B+,3.3,XX,Y,NY
140679178,D,IN,200640,78734,019,HMA,3,B+,3.3,XX,Y,NY
140679356,M,WI,200640,81790,025,MCH,2,B+,3.3,XX,Y,NY
140679356,M,WI,200640,81822,025,HHL,3,B+,3.3,XX,Y,NY
140682698,U,IN,200640,85206,001,YYX,4,B+,3.3,XX,Y,OR
140685332,X,OU,200640,81168,036,YHC,4,B+,3.3,YY,Y,PA
140691588,M,WI,200640,85516,048,MAL,3,B+,3.3,XX,Y,NJ
140691590,G,OU,200640,83834,109,MDC,4,B+,3.3,XX,Y,MD
140692066,R,IN,200640,86246,145,HEL,4,B+,3.3,XX,Y,PA
140692066,R,IN,200640,84894,044,MED,3,B+,3.3,XX,Y,PA
140692146,G,OU,200640,79462,105,MCX,2,B+,3.3,XX,Y,VA
140692850,G,OU,200640,81554,117,YEY,3,B+,3.3,XX,Y,CT
140692850,G,OU,200640,82962,048,HHP,3,B+,3.3,XX,Y,CT
140694304,G,OU,200640,80358,063,HHL,3,B+,3.3,XX,Y,NJ
140699116,C,OU,200640,78732,019,HYX,3,B+,3.3,XX,Y,NJ
140699116,C,OU,200640,78804,026,HAY,3,B+,3.3,XX,Y,NJ
140700544,G,OU,200640,79552,111,HYH,3,B+,3.3,XX,Y,VA
140706842,B,WI,200640,79016,053,CMY,3,B+,3.3,XX,Y,WA
140706842,B,WI,200640,85572,078,YCA,4,B+,3.3,XX,Y,WA
140706970,H,IN,200640,79168,063,HMD,3,B+,3.3,XX,Y,NJ
140706970,H,IN,200640,79162,063,HMH,3,B+,3.3,XX,Y,NJ
140706970,H,IN,200640,84648,003,HYL,3,B+,3.3,XX,Y,NJ
140711514,E,IN,200640,85202,145,YCH,4,B+,3.3,YY,Y,OH
140713808,T,OU,200640,86526,011,CYC,3,B+,3.3,XX,Y,MA
